,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,airline,text
9795,569662906842750976,positive,1.0,0,US Airways,@USAirways Another great flight #FunFlightAttendants. Thanks for showing my dad wonderful customer service. #flt635 #LAX #PHX #SundayFunday
9796,569662030984056834,negative,1.0,Late Flight,US Airways,@USAirways What is happening? Have been sitting in Philly for hours. Pls take care of Flight 759 to Chicago. At least least us know! #soLate Flight
9797,569661154638872576,negative,1.0,Late Flight,US Airways,@USAirways @PHLAirport can you pm me w answer if flt to 4278 is still on time. Been on ground over an hr w no gate. Need help. Pls
9798,569661113593425920,negative,1.0,Bad Flight,US Airways,@USAirways @PHLAirport how can a plane scheduled to come in on time and actually happen. Then you bozos don't have any room us. #incompetent
9799,569660306298945537,negative,1.0,Can't Tell,US Airways,@USAirways @PHLAirport this is the reason I avoid @PHLAirport and @USAirways like the plague. Glad to see this merger is working well. #dumb
9800,569659952681361408,negative,0.6858,Can't Tell,US Airways,@USAirways @AmericanAir Any word on accommodations for the passengers on US 746 when they arrive in Charlotte? Lot of tired passengers here
9801,569659646916440065,positive,1.0,0,US Airways,"@USAirways @AmericanAir Thank you for a couple of easy, hassle free flights today, professional and friendly staff made everything easy!"
9802,569659137581326336,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways hire smarter IT people if your systems keep crashing instead of some of the mooks you man some of these airports with. #goDelta
9803,569659027073867777,negative,1.0,Late Flight,US Airways,@USAirways flight 614 keeps telling a few more mins to take off its been an hour. First time with you not the best #lies #brokenpromises
9804,569658553381883905,negative,1.0,Late Flight,US Airways,@USAirways what is wrong with you guys and your inability to get planes in and out of Philly on time. Our pilot gave us a answer that was bs
9805,569658168097292288,negative,1.0,Can't Tell,US Airways,@USAirways you guys have to be the worst. We are flying into Philadelphia and have only two jetways available for an on time plane.#pisspoor
9806,569657895522054145,neutral,0.6457,0,US Airways,@USAirways I have received two reservation check-ins for two different flights for my one flight tomorrow morning. Need assistance ASAP
9807,569657128866095104,negative,1.0,Lost Luggage,US Airways,@USAirways where's our luggage? Been waiting more than an hour! Flight 2118.
9808,569656884262793216,neutral,0.657,0,US Airways,@USAirways Cancelled Flightled the last part of a ticket and am confused from the email I received whether value remains. Is there someone I can ask?
9809,569656088817233921,negative,1.0,Can't Tell,US Airways,@USAirways You suck in Philadelphia.  Let us off this plane! #phl
9810,569655603783708673,negative,1.0,Late Flight,US Airways,"@USAirways @AmericanAir pissing off thousands of East coast customers.  When the delay is longer than the flight,  you = fail"
9811,569655302871580673,neutral,1.0,0,US Airways,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40
9812,569654471342600193,negative,1.0,Customer Service Issue,US Airways,@USAirways 2 hours and counting. ..what kind of travel voucher do I get for this??
9813,569654319391354880,negative,1.0,Late Flight,US Airways,"@USAirways we've been waiting at the gate for 2 hrs, why are we now waiting to stow the luggage?"
9814,569653977714962433,negative,1.0,Late Flight,US Airways,"@USAirways That's 1h 10m waiting to get my bag, 1h40m of flight delays, plus the 2hrs of delay I had on the way out. Never flying you again."
9815,569653415317413888,negative,1.0,Customer Service Issue,US Airways,@USAirways #stuck in Florida with no flights... Service sucks here. #nofood #nodrinks #nohelp
9816,569653219229630464,negative,1.0,Flight Attendant Complaints,US Airways,"@USAirways - why can't the gate agent on flight #759 provide an update? Seriously, this is ridiculous how long people have been waiting"
9817,569652631938985984,negative,1.0,Customer Service Issue,US Airways,@USAirways your IVR hung up on me because of high call volume? I need help. Call me
9818,569652266006941698,negative,1.0,Late Flight,US Airways,"@USAirways A tweeted apology is not enough for delay fiasco. NONE for insult from gate agent is worse. Except for Mark N., all bad at CLT."
9819,569651499422375936,neutral,0.3542,0,US Airways,"@USAirways sorry, we are in Philly. Should've told you that."
9820,569651459152859137,negative,1.0,Late Flight,US Airways,@USAirways pilot for flight 729 didn't show until after departure ⌚️ &amp; now there's a broken computer. Next time flying @United. #ALWAYSLate Flight
9821,569651165396373504,neutral,0.691,0,US Airways,@USAirways pilot says that we are going to take off in 10 minutes. So maybe the systems came back online?
9822,569651085348110336,negative,0.6614,longlines,US Airways,@USAirways it's flt 4827 to ELM - still no gate and still have to make it thru customs
9823,569650819894652928,negative,1.0,Flight Booking Problems,US Airways,@USAirways @AmericanAir According to your costumer support your website is holding my money hostage and you cant do anything about it..
9824,569650751598944256,negative,1.0,longlines,US Airways,"@USAirways any way to tell our gate we are going? Stuck on tarmack, int'l flt FLT 878 going to ELM Gate F6"
9825,569650547562811393,negative,1.0,Cancelled Flight,US Airways,"@USAirways sucks. Delayed my mom's flight 2X, Cancelled Flightled it, delayed her flight again today,all for mech. issues.She had 2 sleep in airport!"
9826,569649975342333952,negative,0.6701,Cancelled Flight,US Airways,@USAirways when your routing system goes down which grounds all your long haul flights you should think about a #failover plan
9827,569649590632374273,negative,0.652,Cancelled Flight,US Airways,@USAirways @Truthh4 they didn't give you the wifi password? Smh
9828,569649433635368961,negative,1.0,Late Flight,US Airways,@USAirways @AmericanAir Sitting at the gate on Flight 719 for an hour due to computers being down. What backup plan is in place for this??
9829,569649297731399682,negative,1.0,Cancelled Flight,US Airways,@USAirways ...was Cancelled Flightled and now I need to locate my baggage
9830,569649203753791488,negative,1.0,Lost Luggage,US Airways,@USAirways I need help locating my bag. I arrived in Denver last night at midnight from charlotte but my  8am flight to Hayden/steamboat
9831,569649125525983233,neutral,0.7128,0,US Airways,@USAirways #555PHLtoSLC this is happening now.
9832,569648671870099456,negative,1.0,Bad Flight,US Airways,@USAirways what is going on with the computers? Why is my flight grounded? Why does your airline suck so much? #UnansweredQuestions
9833,569648534569361408,negative,1.0,Late Flight,US Airways,@USAirways @AmericanAir 2hrs Late Flightr finally taking off😂😂😂
9834,569647597666889728,negative,1.0,Late Flight,US Airways,"@USAirways holding your passengers hostage during your computer crash is not customer friendly, let us off the plane or get us moving"
9835,569647318535786496,negative,0.7090000000000001,Customer Service Issue,US Airways,@USAirways been on hold for over and hour now.
9836,569647082870415361,negative,0.6735,Cancelled Flight,US Airways,@USAirways pilot tells me that all @AmericanAir and US Airways flights across the country have stopped due to a computer system failure.
9837,569646886610702337,negative,1.0,Lost Luggage,US Airways,@USAirways Flt 4609 landed over half an hour ago. Not a single bag yet on the baggage claim. Hate you so much right now.
9838,569646309159927808,negative,1.0,Customer Service Issue,US Airways,@USAirways @AmericanAir will one of you please answer the phone?
9839,569646045656948737,negative,0.7007,Late Flight,US Airways,@USAirways no word on delay reasons @LGB but Twitter is aflame with flight tracking computer crash. Rumors. True or Not?
9840,569645836109418496,negative,1.0,longlines,US Airways,"@USAirways stuck at the gate in Charlotte, NC waiting for ""release papers"" and a fix for a broken computer system."
9841,569645701291843584,negative,1.0,Late Flight,US Airways,@USAirways Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?
9842,569644766779936768,negative,1.0,Late Flight,US Airways,@USAirways not Cancelled Flightling #837 because you don't want to put us in a hotel for night is our guess
9843,569644694759714816,neutral,1.0,0,US Airways,@USAirways can I get a beer please. Flight #1715
9844,569644249337110528,negative,1.0,Late Flight,US Airways,@USAirways really? 8 hr delay in Virgin Island and not even a food voucher.
9845,569643648910028801,negative,1.0,Customer Service Issue,US Airways,@usairways the. Worst. Ever. #dca #customerservice
9846,569642526065471488,negative,1.0,Customer Service Issue,US Airways,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice
9847,569642419307864064,negative,1.0,Late Flight,US Airways,@USAirways printer problems causing us to sit on the runway for 45 mins. Get it together.
9848,569641916855402496,negative,1.0,Late Flight,US Airways,@USAirways nothing like back to back delayed flights let hope this one isn't 12 hours like the last time.
9849,569641343254970368,negative,1.0,Lost Luggage,US Airways,@USAirways can you please help me find my luggage since you're the one who lost it? Your customer service SUCKS.
9850,569640733466103808,negative,0.6403,longlines,US Airways,@USAirways What is happening at Reagan Airport DCA? Long lines and four people working checkIn! #unhappy #DCA
9851,569640574971715584,negative,1.0,Damaged Luggage,US Airways,"@USAirways @AuroraBIZ check your bag, @PHLAirport bag handlers broke into my suitcase and stole my camera, bag was returned in a trash bag"
9852,569639784819372032,negative,0.6445,Customer Service Issue,US Airways,@usairways hopefully your crappy service improves as u become @americanairlines #angryairtravel #winterstorm
9853,569639305016152066,negative,1.0,longlines,US Airways,@usairways 2 people working the counter at #dca? Massive lines. Poorly played. #winterstorm
9854,569638835539349504,neutral,1.0,0,US Airways,@USAirways what's going on in CLT?
9855,569638678194040832,negative,0.6721,Lost Luggage,US Airways,@USAirways @USAirwaysCenter My lost bag lands in Hartford at 639p tonight. Will it be delivered to Danbury CT tonight?
9856,569638479157723136,neutral,0.6682,0,US Airways,@USAirways So any ideas when the IT Geeks will plug in the servers so 639 can be on its way to PHX?
9857,569638381375909889,negative,1.0,Can't Tell,US Airways,@USAirways who do I contact about my awful experience I had 2/15/15 with @USAirways Flight 713 BUF-CLT?
9858,569637822929317890,negative,0.6948,Customer Service Issue,US Airways,@USAirways @AmericanAir  nvm my bad it's been an hour and a half #thanks
9859,569635479383085056,negative,1.0,Late Flight,US Airways,@USAirways after a crappy flight due to delays and rude staff members I'm happy to report after paying $25 to check my luggage it's ruined
9860,569635391965405184,negative,1.0,Can't Tell,US Airways,@USAirways always letting me down. 👊
9861,569634364780351488,positive,1.0,0,US Airways,@USAirways please keep Emily at you gso airport ticketing on staff she is amazing
9862,569633357451153408,negative,1.0,Flight Booking Problems,US Airways,"@usairways I don't understand why I can't get my missing miles? I was on the flight, it was in my Dividend Miles Account… #help"
9863,569633323997212672,negative,1.0,Late Flight,US Airways,"@USAirways can't seem to find the pilots for our 6pm flight, never seen anything like it before #drunkpilots http://t.co/Zira2z3UDc"
9864,569633287204773888,negative,1.0,Late Flight,US Airways,@USAirways really? No meal vouchers for a 7 hour flight delay out of Virgin Islands...
9865,569633285288157184,negative,1.0,Customer Service Issue,US Airways,@USAirways but the automated message says the line is too busy to join the queue! #stuckintheloop
9866,569633099174322177,negative,0.6563,Customer Service Issue,US Airways,"@usairways HI again! How you suggested I contacted u via phone, sent a mail with the original ticket &amp; the result: http://t.co/214i0RTIH4"
9867,569632828478136320,negative,1.0,Can't Tell,US Airways,"@USAirways stuck on the ramp at DCA, US Air computer system crashed...everywhere."
9868,569632685318115329,negative,1.0,Bad Flight,US Airways,@USAirways #flight2031 the flight to Hell
9869,569632379326869504,negative,1.0,Customer Service Issue,US Airways,"@USAirways Gave up after more than 2 hours on hold. Still need that receipt; last time it was promised, it never arrived. Help?!"
9870,569632283046469634,negative,0.701,Lost Luggage,US Airways,@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924
9871,569630712233627648,negative,1.0,Late Flight,US Airways,"@USAirways told me I deserved to be delayed because I booked the last flight and then I hear ""the only inconvience is missing your flight"""
9872,569630148468670464,neutral,1.0,0,US Airways,@USAirways Any update on the computer outtage affecting flights? Is this national or just Northeast? ETA on resolution?
9873,569629882323496961,negative,1.0,Bad Flight,US Airways,"@USAirways flight 2031, worst experience we've ever had on a flight. Regretting opening their air miles card #hotterandlongerthanhell"
9874,569629631814508544,negative,1.0,Flight Booking Problems,US Airways,@USAirways hello! I never received a confirmation code for my flights (though they are confirmed--so says the automated reply). Any ideas?
9875,569629346777968640,negative,1.0,Customer Service Issue,US Airways,@USAirways 5 hours on the phone waiting for a call back to find my luggage #shameonyou
9876,569628521666117632,negative,1.0,longlines,US Airways,@USAirways ... What's going on at @PHLAirport ?!  I've been sitting at the gate for 45minutes.
9877,569628242044428288,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways 799 from AMS to PHL today- 3 of 4 flight attendants were downright rude and hostile and made the 8+ hour flight even worse.
9878,569628145030004736,negative,1.0,Cancelled Flight,US Airways,@USAirways why the hell will you not put us in a hotel when you've stranded us. Your message says mechanical issues not weather. #usairways
9879,569627574336421888,neutral,1.0,0,US Airways,@USAirways my wife left her phone on flight AWE474 on Friday February 20th upon landing in Minneapolis. How can we get it back? Thanks!
9880,569627477200535552,negative,0.6459999999999999,Customer Service Issue,US Airways,@USAirways what's the deal with the flight computer network?
9881,569627346166284288,negative,0.6462,Customer Service Issue,US Airways,@USAirways does anyone actually work at the dividend miles department? http://t.co/BgtJFmnEOT
9882,569627079458865153,negative,0.6294,Cancelled Flight,US Airways,@USAirways No flights out of Philly because of system wide tech issue.   @CBSPhilly
9883,569627069463842816,negative,1.0,Bad Flight,US Airways,@USAirways Huge system problems at DCA.Manual check in; flight boarded but sitting at gate due to system issues. Frustrated Chairman member
9884,569626882053787649,negative,1.0,Cancelled Flight,US Airways,"@USAirways epic fail @ CLT ystrdy w/Cancelled Flightled flights. No staff, no communication &amp; no refund for unused portion of tix. Keep it classy guys"
9885,569626841046224896,negative,1.0,Customer Service Issue,US Airways,@USAirways i have been tryng to rsrv a flight over the phone over the past 4 days and keep getting an automated message to call back?!?!?!
9886,569626683139104768,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways @AmericanAir Just got off Int. Flight #799. Your Intentionally rude staff made for a horrible 8hr+ flight on an unsuitable plane.
9887,569625848334000128,negative,1.0,Late Flight,US Airways,@USAirways on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?
9888,569625599570014209,negative,0.6917,Late Flight,US Airways,@USAirways will you hold #475 today for connecting passengers coming from delayed flights?
9889,569625053916061696,positive,1.0,0,US Airways,@USAirways provided the best service for me today! Thank you so much :)
9890,569625014179377152,negative,1.0,Late Flight,US Airways,@USAirways Can you guys please give an update?  Been sitting on Tarmac on flight 601 yet the website still says it's on time?
9891,569624406437306370,negative,1.0,Cancelled Flight,US Airways,@USAirways - flight was Cancelled Flightled to Buf today. Waited in line for 2+ hrs &amp; cus service was rude. No flight until Tues. Need to get to ROC.
9892,569624021605740545,negative,1.0,Customer Service Issue,US Airways,@USAirways Seriously? I should keep trying after seven hours. That is your corporate policy? #usairwaysfail
9893,569624009354170369,negative,1.0,Can't Tell,US Airways,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money"
9894,569623606684209154,negative,0.6653,Cancelled Flight,US Airways,@USAirways that you would let us just switch to a different set of flights so we could spend time with the family after he passes away...
9895,569623415767871489,negative,1.0,Customer Service Issue,US Airways,@USAirways he is 8 months old and is suffering from a rare form of cancer. Your customer service agents had no compassion and I am disgusted
9896,569623396729917440,negative,1.0,Flight Attendant Complaints,US Airways,"@USAirways Best part was hearing the attendant give a voucher to person next to me for hotel at BGR. Then my guy saying ""we don't do that"""
9897,569623359304003584,negative,1.0,Customer Service Issue,US Airways,@USAirways horrible cust service exp at DIA today. Wife waited 3 hrs on the plane b/f flight 695 was Cancelled Flightled. Still waiting for bags.
9898,569623211324735488,negative,1.0,Customer Service Issue,US Airways,@USAirways is really good at deferring responsibility.
9899,569623190730887168,negative,1.0,Can't Tell,US Airways,@USAirways thank you so much for asking us to pay $700 to switch to a different flight so I could spend more time with my dying nephew.
9900,569623164105433088,negative,1.0,Flight Attendant Complaints,US Airways,"@USAirways @AmericanAir @GMA could not have had a worse airline experience. Rude, unhelpful, got yelled at😳. @JetBlue need your help"
9901,569623156337586177,negative,1.0,Lost Luggage,US Airways,"@USAirways please help! No bags, no way to get through to customer service since 8AM this morning! Help!!"
9902,569622857120137216,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways I do but the real ? Is why your staff can behave offensively. Flight 699. Please look into it. Message me if you want particulars
9903,569621714046455808,neutral,0.6307,0,US Airways,@USAirways glad people can put their coats in the storage area though. It would be super unfortunate to leave those on the floor
9904,569621698905022464,negative,1.0,Late Flight,US Airways,@usairways @AmericanAir LAX connect from term 6 to term 4.  55min layover due to delay. US755-AA2595. Is this realistic? Can 2595 be held?
9905,569621548446957568,neutral,0.6742,0,US Airways,@USAirways But good luck getting there! Not cool.
9906,569621412325023744,negative,1.0,Customer Service Issue,US Airways,@USAirways I left an item on plane BOS-PHL on Friday.  I've called PHL US Airways # &amp; left 6 msgs. No return call what to do at this point.
9907,569621365634015232,negative,1.0,Cancelled Flight,US Airways,@USAirways What a great way to kick someone when they are down. Cancelled Flight a noon flight and rebook me on one two hours south from here tomorrow
9908,569621238152368128,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways thanks for making me check my bag when the space was empty and to the flight attendant for the dirty look http://t.co/9rx5HOmM25
9909,569621210746789888,negative,0.6737,Late Flight,US Airways,@USAirways so apparently all of your computers crashed at BWI?  Any update on when flights will be moving?
9910,569620355783925760,negative,1.0,Lost Luggage,US Airways,@USAirways made it to the Bahamas for work but my luggage didn't. I know #travel happens but is there anyway I can get more help/info?
9911,569619861879590912,negative,1.0,Late Flight,US Airways,"@USAirways 24 hrs Late Flightr still not home. Hotel, rental car etc with a 5 yr old, what happened to ""customer service is our first priority"""
9912,569619668060807169,neutral,1.0,0,US Airways,"@USAirways I saw online you had fee but I was wondering if there was a way to pay for it ahead of time, instead of at the kiosk"
9913,569619075246235648,negative,1.0,Cancelled Flight,US Airways,"@USAirways Cancelled Flights my flight to NY 3 times, then once I make it here they decided for S&amp;Gs they'll Cancelled Flight my return flight too. Thanks."
9914,569618838767181825,neutral,0.65,0,US Airways,@USAirways Y'all need to get it together
9915,569618750946873344,negative,1.0,Customer Service Issue,US Airways,@USAirways On hold for &gt;70 mins on my 3rd attempt just to get a receipt showing change fees for an upcoming flight. Please help!
9916,569618538924789760,negative,1.0,longlines,US Airways,@USAirways Everyone on Flight 669 from LAX to RDU enjoyed waiting an hour &amp; a half in baggage claim for their bags just now
9917,569617777075625986,neutral,0.6695,0,US Airways,@USAirways No I need the corporate office number please as that is who is dealing with this for me. It's a 480 number.
9918,569617704644165632,negative,0.6854,Late Flight,US Airways,@USAirways CSTSVC in PHL honors UR system over my reality. No RCD of change in HPN. Now extra hours in PHL or $75 to get to CLE.
9919,569617332907212800,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways #usairways Raleigh NC; baggage carousel staff were aggressive towards people waiting 1 1/2 hrs for bags. Flight 699
9920,569616551239917569,neutral,0.6374,0,US Airways,"@USAirways if my flight, 4035, is delayed, what time do I have to arrive at BHM?"
9921,569614672061575168,negative,1.0,Flight Booking Problems,US Airways,@USAirways on hold for 2+ hours.. Can I book using a Take Flight voucher online??
9922,569614422496444417,negative,1.0,Lost Luggage,US Airways,@USAirways when do we get our baggages? @usaireays 699 LA to RDU http://t.co/vU5lBZXtRX
9923,569614361574158336,negative,1.0,Customer Service Issue,US Airways,@USAirways has the WORST customer service and their flights are always delayed
9924,569613897516380160,negative,1.0,Customer Service Issue,US Airways,@USAirways if you are going to make me wait in the phone for a long time can you at least turn off the ads they are eating away at my soul
9925,569612804350717953,positive,1.0,0,US Airways,"@USAirways despite mechanical issues and many delays followed by a Cancelled Flightlation, still getting to Vegas thanks to great gate agents!"
9926,569612379811676161,negative,1.0,Customer Service Issue,US Airways,@USAirways US Airlines 699 LA to RDU is holding onto baggages for an hour already and everyone is still waiting!?
9927,569611341394264064,negative,1.0,Can't Tell,US Airways,@USAirways we've now learned to never fly with u again. You've lost 16 customers from our group + the hundreds more from our company
9928,569610893052518400,negative,1.0,Customer Service Issue,US Airways,@USAirways spoke with your reps in NH and PA. Very poor communications. Bags still sitting in Philly. TRAIN YOUR STAFF
9929,569610759795314688,negative,1.0,Customer Service Issue,US Airways,@USAirways thanks for the worst customer service on the face of the earth. I loved the 5+ hrs on hold along w 2 Cancelled Flightled flights
9930,569610542723309568,negative,1.0,Flight Booking Problems,US Airways,@USAirways I tried reaching out to you guys I'm running out time and patience I just want my flight to be honor and I want a confirmation!
9931,569609828831780865,neutral,1.0,0,US Airways,@USAirways Do you have Bereavement discount on airfare as my grandfather just passed and need to attend his funeral this week.
9932,569609621834301440,negative,1.0,Late Flight,US Airways,@USAirways and after six hours even the gate agent got fed up and left us all on line in front of an empty desk. Stay classy US Air.
9933,569608831816351745,negative,1.0,Can't Tell,US Airways,@USAirways how do you lose a pilot????
9934,569608141689753600,negative,1.0,Customer Service Issue,US Airways,@USAirways the ads on your phone systems when waiting for a rep is the most annoying thing ever especially when waiting for over 10 mins...
9935,569607757784952832,negative,1.0,Late Flight,US Airways,@USAirways @AmericanAir we are missing our connection due to delay out of LAS. What are we supposed to do now?
9936,569607719713288192,negative,1.0,Customer Service Issue,US Airways,@USAirways #695 might have been Cancelled Flighted? mechanical issue. 6 hours Late Flightr 100 people still waiting and Zero information. Please send help.
9937,569607287867883520,negative,1.0,Customer Service Issue,US Airways,"@USAirways 6 hours, no agent. Should I keep waiting?"
9938,569606281998299137,negative,1.0,Lost Luggage,US Airways,@USAirways how hard is it to unload bags in order of arrival? 45 mins and counting for flight 699
9939,569605710314668035,negative,1.0,Customer Service Issue,US Airways,"@USAirways is it policy to tell customers ""We can't help you?"" I'm sorry but this is unacceptable"
9940,569605690471288832,negative,1.0,Late Flight,US Airways,@USAirways thank you for correctly interpreting my last tweet as non sarcastic and delaying my flight again. YYZ Terminal 3 dance party?
9941,569605604416888832,negative,0.6559,Customer Service Issue,US Airways,"@USAirways ""We can't help you. We don't put people up in hotels when you miss a flight it's against policy."""
9942,569605521050898433,negative,1.0,Cancelled Flight,US Airways,"@USAirways my friends at KPHL were told by your rep ""if it were me I woulda just gone home this am and tried again tomorrow."" 1/2"
9943,569605258621661184,positive,1.0,0,US Airways,@USAirways Ann Marie at LGA is the best ticket agent ever! #excellentcustomerservice
9944,569604286369431552,negative,1.0,Customer Service Issue,US Airways,@USAirways wasted a day of my vacation after problems with not one but two planes... #waitinginphilly #flight838
9945,569604198771363840,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways it's unacceptable the way your agents at the gate treat paying customers!!!
9946,569604041141039104,neutral,1.0,0,US Airways,@USAirways  Mad love http://t.co/4ojrSDWPkK NYC-
9947,569603833804038144,negative,0.6511,longlines,US Airways,@USAirways more like USDELAY-ways. Another long 'paperwork' reLate Flightd delay - Friday in Charlotte. Today in Philly. #letsgoalready
9948,569603523954016256,negative,1.0,Customer Service Issue,US Airways,@USAirways your customer service at CLT is terrible!!! My flight was delayed from JFK for 2 hours!  Get to CLT to horrid customer service!
9949,569603357406576641,negative,0.6566,Late Flight,US Airways,"@USAirways flight 2022 out of Phil, no update and was supposed to leave 15 minutes ago.  Sitting in airport, wondering#irritated"
9950,569602860020850688,negative,1.0,Flight Attendant Complaints,US Airways,"@USAirways  Flight 4454 aircraft at gate, but no crew?  Will be 2+ hours Late Flight to destination. Come on!"
9951,569602817633222656,negative,1.0,Lost Luggage,US Airways,@USAirways Please can someone contact me regarding my missing bag? It has been 3 days. Online tracking shows nothing.
9952,569602407417692162,negative,1.0,Late Flight,US Airways,@USAirways 3818 delayed. blue skies all over. #whyisusairALWAYSDELAYED???
9953,569601913832022016,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways Ill never fly you again due to the emotional &amp; financial stress you have caused me because of one of your staff members errors.
9954,569601628279480320,negative,1.0,Lost Luggage,US Airways,@USAirways where are my bags?
9955,569601275672829952,negative,1.0,Flight Attendant Complaints,US Airways,"@USAirways thanks to you, you have now incurred us approximately 2000 dollars in fees due to a staff members screw up.  #neveragain"
9956,569601264679559168,neutral,1.0,0,US Airways,"@USAirways when AA gate supervisor 600117 was asked for his superiors name, response received was ""the CEO of #AmericanAirlines"" #merger"
9957,569600990430806017,negative,1.0,Customer Service Issue,US Airways,@usairways @BarclaycardUS 1 hr wait so far for customer service. yes bad weather but do air traffic controllers answer your phones?!??
9958,569600989055086592,neutral,1.0,0,US Airways,@USAirways AA Gate Supervisor emplid 600117 allowed flight AA67 to leave JFK to SJ on 20feb15 w/o 8 customers that made final boarding call.
9959,569600757516914688,negative,0.6739,Late Flight,US Airways,@USAirways thanks for being so bad you make a two day train trip look appealing!!
9960,569600720254541824,negative,1.0,Customer Service Issue,US Airways,@USAirways you have got to be kidding me!  No info on 4565 from DCA to BGR and your phone line tells me to call back Late Flightr?
9961,569600023597428736,negative,1.0,longlines,US Airways,@USAirways Its pretty ridiculous that at PHX sky harbor you have 4 (!) employees working check in on a SUNDAY afternoon. 30 min &amp; counting..
9962,569600009097904128,negative,1.0,Customer Service Issue,US Airways,@USAirways Really hoping I don't get charged for this flight because they couldn't handle the influx of calls. Bummer.
9963,569599725240000513,negative,1.0,Customer Service Issue,US Airways,@usairways I have been on hold for over 3 hours.  Please help! http://t.co/tyXAZtMQ1U
9964,569599532268449792,negative,1.0,Customer Service Issue,US Airways,"@USAirways I promise, if I can help it I will nvr fly w/u again. Even if I have 2 pay more $$$ 2 fly w/ sum1 else #badcustomerservice"
9965,569599260288819201,negative,1.0,Late Flight,US Airways,@USAirways yesterday we were delayed for SIX hours w/lil to NO explanation we paid LOTS of $$ 2 fly w/u &amp; this is how u treat ur customers?
9966,569598915722518528,negative,1.0,Can't Tell,US Airways,@USAirways I have nothing but issues when I fly w/u what's up w/that?! #travel #vacation #awful
9967,569598852912668672,neutral,0.6699,0,US Airways,@USAirways you should update your passbook passes with any gate changes.
9968,569598323621023745,negative,1.0,Customer Service Issue,US Airways,@USAirways customer service fail... Todays experience will ensure I do my best NEVER to utilize you again...
9969,569597857013084160,negative,1.0,Customer Service Issue,US Airways,@USAirways -- I've been on hold 40 mins to Cancelled Flight my reservation for this afternoon. Is there another way? Web tells me to call.
9970,569597711789502464,negative,1.0,Customer Service Issue,US Airways,"@USAirways suggest you failures make a HUGE donation to @the_USO  Charlotte, NC as THEY provided GREAT customer service today, unlike you."
9971,569597328522387456,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways this is how concerned your gate attendants at C26 are this afternoon. #nocommunication #nocrew http://t.co/hFjYN2vtVj
9972,569596783011217408,negative,0.6633,Cancelled Flight,US Airways,@USAirways 2nd plane forced to get off due to mech and wait for 3rd need housing and meals in STT need help b4 we arrive at STT please
9973,569596364197199873,negative,1.0,Customer Service Issue,US Airways,@USAirways I need an actual person in customer relations for a refund. What # can I call? I will dispute this charge on my credit card.
9974,569596357381644289,negative,1.0,Customer Service Issue,US Airways,"@USAirways this is my 2nd attempt to call US airways dividend miles, 52 minutes no help hung up - #usairways #BS http://t.co/GiEnNyqN22"
9975,569596034059358208,negative,1.0,Lost Luggage,US Airways,"@USAirways @ClaudOakeshott don't need this link, after getting a person u now say u don't know where bags are. Lost on a nonstop phx to jfk."
9976,569595745126494208,negative,1.0,Can't Tell,US Airways,@USAirways is absolute crap this week!!
9977,569595534916202496,neutral,1.0,0,US Airways,"@USAirways got transf. to Dividend Miles...need to change flight.  Grandma just passed, need to change ticket ASAP. Update on wait time?"
9978,569595123799101440,negative,0.6818,Customer Service Issue,US Airways,".@USAirways trying to get a partner PNR, and have spent more than 1 hour on hold.  I know its snowing somewhere, but this is awful"
9979,569595015518793730,negative,1.0,Customer Service Issue,US Airways,@USAirways on the phone over an hour waiting for customer service  got wrong fight information cost us 6 hours from trip. Frustrating!!!
9980,569594973949206529,negative,1.0,Lost Luggage,US Airways,@USAirways @united each says the other has my luggage. On hold almost 3.5 hrs with @USAirways. @united hung up 3x. http://t.co/dr5oCtp1DY
9981,569592443542343680,negative,1.0,Cancelled Flight,US Airways,@USAirways Just Cancelled Flight every flight I have why don't you.
9982,569592390211801089,negative,1.0,Customer Service Issue,US Airways,"@usairways Is your reservation phone number working? Called 10x in the last 3 days, and haven’t gotten through."
9983,569592368518660096,negative,1.0,Customer Service Issue,US Airways,"@USAirways @AmericanAir as a Gold Dividends member, why can't I get anyone on phone to handle my Cancelled Flighted American flight tonight 😡"
9984,569592120954236928,negative,1.0,Can't Tell,US Airways,@USAirways really nigga.. Ur a fuck boy
